ts,c_out_4_0,c_out_4_1,c_out_4_2,c_out_4_3,c_out_4_4,c_out_4_5,c_out_4_6,c_out_4_7,c_out_4_8,c_out_4_9,c_out_4_10,c_out_4_11,c_out_4_12,v_out_4_0,v_out_4_1,v_out_4_2,v_out_4_3,v_out_4_4,v_out_4_5,v_out_4_6,v_out_4_7,v_out_4_8,v_out_4_9,v_out_4_10,v_out_4_11,v_out_4_12,out_en_4_0,out_en_4_1,out_en_4_2,out_en_4_3,out_en_4_4,out_en_4_5,out_en_4_6,out_en_4_7,out_en_4_8,out_en_4_9,out_en_4_10,out_en_4_11,out_en_4_12,temp_4_0,temp_4_1,bootcause_4,bootcnt_4,uptime_4,resetcause_4,batt_mode_4,heater_on_4,conv_5v_en_4,latchup_4_0,latchup_4_1,latchup_4_2,latchup_4_3,latchup_4_4,latchup_4_5,latchup_4_6,latchup_4_7,latchup_4_8,latchup_4_9,latchup_4_10,latchup_4_11,latchup_4_12,vbat_v_4,vcc_c_4,batt_c_4,batt_v_4,batt_temp_4_0,batt_temp_4_1,device_type_4_0,device_type_4_1,device_type_4_2,device_type_4_3,device_type_4_4,device_type_4_5,device_type_4_6,device_type_4_7,device_status_4_0,device_status_4_1,device_status_4_2,device_status_4_3,device_status_4_4,device_status_4_5,device_status_4_6,device_status_4_7,dearm_status_4,wdt_cnt_gnd_4,wdt_cnt_i2c_4,wdt_cnt_can_4,wdt_cnt_csp_4_0,wdt_cnt_csp_4_1,wdt_gnd_left_4,wdt_i2c_left_4,wdt_can_left_4,wdt_csp_left_4_0,wdt_csp_left_4_1,batt_chrg_4,batt_dischrg_4,ant6_depl_4,ar6_depl_4
1723016520,8,7,5,3,0,8,13,2,0,0,0,13,16,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,347,339,4,115,34917,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16219,-145,553,16220,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,141614,0,0,5,5,1192,639,3,3
1723017060,8,7,5,3,0,8,13,2,0,3,3,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,347,342,4,115,35457,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16189,-143,145,16196,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,141074,0,0,5,5,802,657,3,3
1723017120,8,7,5,3,0,8,13,-1,-3,0,0,10,13,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,320,313,4,115,35517,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16173,-145,4,16184,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,141014,0,0,5,5,654,650,3,3
1723017660,5,7,5,3,0,8,13,-1,-3,0,0,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,312,307,4,115,36057,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16081,-143,-656,16096,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,140474,0,0,5,5,-1,655,3,3
1723017720,8,7,5,3,0,8,13,-1,0,0,0,13,13,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,310,304,4,115,36116,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16081,-145,-655,16091,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,140415,0,0,5,5,-1,654,3,3
1723018260,8,7,5,3,-3,8,13,-1,0,3,0,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,285,281,4,115,36657,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,-143,-643,16060,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,139874,0,0,5,5,-1,642,3,3
1723018320,8,7,5,3,0,8,13,-1,-3,3,0,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,282,278,4,115,36717,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16051,-143,-644,16056,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,139814,0,0,5,5,-1,643,3,3
1723018860,8,10,5,6,0,8,16,-1,0,3,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,255,250,4,115,37256,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16020,-145,-646,16026,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,139275,0,0,5,5,-1,645,3,3
1723018920,8,7,5,3,0,8,16,2,0,3,3,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,252,246,4,115,37317,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,-145,-643,16021,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,139214,0,0,5,5,-1,642,3,3
1723019460,8,10,5,3,0,11,16,2,0,3,6,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,222,217,4,115,37857,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15974,-145,-656,15987,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,138674,0,0,5,5,-1,655,3,3
1723019520,8,7,8,6,0,8,16,2,0,3,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,220,214,4,115,37916,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15974,-145,-655,15983,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,138615,0,0,5,5,-1,654,3,3
1723020060,8,10,8,6,0,11,16,2,0,6,6,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,217,212,4,115,38456,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,-145,130,16015,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,138075,0,0,5,5,774,644,3,3
1723020120,8,10,8,6,0,11,16,2,0,6,6,16,19,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,222,216,1,115,38517,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16051,-145,307,16050,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,138014,0,0,5,5,964,657,3,3
1723020660,11,10,5,3,0,11,16,-1,0,6,3,16,16,0,366,183,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,272,264,4,115,39057,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16173,-143,1236,16186,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,137474,0,0,5,5,1867,631,3,3
1723020720,8,7,5,6,0,11,16,2,0,9,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277,269,4,115,39116,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16189,-145,1027,16190,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,137415,0,0,5,5,1665,638,3,3
1723021260,8,7,5,6,3,8,16,-1,-3,3,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,307,299,4,115,39657,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16189,-145,756,16204,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,136874,0,0,5,5,1414,658,3,3
1723021320,5,7,5,3,0,11,16,2,0,0,3,13,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,310,302,4,115,39716,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16173,-145,762,16207,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,136815,0,0,5,5,1418,656,3,3
1723021860,5,7,8,3,0,11,16,-1,0,3,0,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,337,328,4,115,40256,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,-143,582,16214,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,136275,0,0,5,5,1237,655,3,3
1723021920,8,7,5,3,0,8,13,-1,0,0,3,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,340,330,4,115,40317,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,-145,600,16217,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,136214,0,0,5,5,1260,660,3,3
1723022460,5,7,5,3,-3,8,13,-1,-3,3,3,13,13,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,350,342,4,115,40857,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,-145,457,16220,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,135674,0,0,5,5,1123,639,3,3
1723022520,8,7,5,0,0,8,13,-1,-3,0,0,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,350,343,4,115,40917,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,-143,470,16221,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,135614,0,0,5,5,1110,640,3,3
1723023060,8,7,2,3,-3,8,13,-1,0,3,0,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,332,326,4,115,41457,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16127,-143,-429,16135,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,135074,0,0,5,5,217,646,3,3
1723023120,8,7,2,3,0,8,16,-1,-3,3,0,16,10,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,327,322,4,115,41517,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16127,-143,-433,16131,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,135014,0,0,5,5,211,644,3,3
1723023660,5,7,5,3,0,8,13,-1,0,3,3,13,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300,295,4,115,42057,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16066,-145,-659,16077,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,134474,0,0,5,5,-1,658,3,3
1723023720,8,7,5,3,0,8,13,-1,-3,3,0,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,297,292,4,115,42117,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16066,-143,-654,16073,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,134414,0,0,5,5,-1,656,3,3
1723024260,5,7,5,3,0,8,16,2,-3,3,0,16,16,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,272,266,4,115,42656,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,-145,-652,16041,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,133875,0,0,5,5,-1,651,3,3
1723024320,5,10,5,3,0,8,16,2,0,3,3,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,267,263,4,115,42717,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,-145,-653,16038,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,133814,0,0,5,5,-1,652,3,3
1723024860,8,7,5,3,0,11,16,-1,0,3,3,16,16,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,240,234,4,115,43257,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,-143,-645,16006,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,133274,0,0,5,5,-1,644,3,3
1723024920,11,7,5,3,0,8,16,2,0,6,3,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,237,231,4,115,43317,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15989,-145,-644,16003,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,133214,0,0,5,5,-1,643,3,3
1723025460,8,10,8,3,0,11,16,2,0,6,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,207,203,4,115,43857,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15959,-145,-649,15968,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,132674,0,0,5,5,3,652,3,3
1723025520,8,10,8,6,0,11,16,2,0,6,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,207,202,4,115,43917,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15959,-145,-575,15964,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,132614,0,0,5,5,78,653,3,3
1723026060,8,10,5,3,3,11,16,2,0,6,3,16,19,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,245,238,4,115,44457,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16112,-145,938,16120,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,132074,0,0,5,5,1583,645,3,3
1723026120,8,10,8,3,3,11,16,-1,0,3,6,16,16,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,250,244,4,115,44517,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16158,-145,1072,16155,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,132014,0,0,5,5,1718,646,3,3
1723026630,120,156,323,87,82,-7,6,81,3,6,3,16,16,5017,3377,3365,3392,3392,1058,0,3392,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,235,225,1,113,152161,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16189,-145,912,16197,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,3250,1150,172705,0,0,5,5,1547,635,3,3
1723026660,8,7,5,3,0,8,16,-1,-3,nan,nan,nan,nan,0,366,183,0,0,0,153,0,0,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,292,285,4,115,45057,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,2,0,0,0,0,172678,0,0,5,5,nan,nan,nan,nan
1723026720,8,7,5,3,0,11,16,2,0,3,3,16,16,0,366,183,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,297,288,4,115,45117,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16189,-145,896,16201,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,172618,0,0,5,5,1534,638,3,3
1723027320,8,4,5,3,0,8,13,-1,0,3,3,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,330,320,4,115,45717,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,-145,674,16212,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,172018,0,0,5,5,1318,644,3,3
1723027920,5,7,5,3,0,8,13,-1,-3,3,3,19,13,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,347,340,4,115,46317,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,-145,524,16219,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,171418,0,0,5,5,1169,645,3,3
1723028520,5,7,2,3,0,8,13,-1,-3,3,-6,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,347,340,4,115,46917,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16173,-145,-8,16185,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,170818,0,0,5,5,636,644,3,3
1723029120,5,7,5,3,0,8,13,-1,-3,0,3,13,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,310,305,4,115,47517,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16081,-145,-641,16093,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,170218,0,0,5,5,0,641,3,3
1723029720,8,7,5,3,-3,8,13,2,0,3,0,13,16,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,285,278,4,115,48117,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16051,-143,-668,16053,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,169618,0,0,5,5,-1,667,3,3
1723030320,8,7,5,3,0,11,16,2,0,3,3,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,250,247,4,115,48716,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,-145,-655,16021,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,169019,0,0,5,5,-1,654,3,3
1723030920,8,10,5,3,0,8,16,2,0,3,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,217,213,4,115,49317,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15974,-145,-642,15984,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,168418,0,0,5,5,-1,641,3,3
1723031520,8,7,8,6,0,8,16,2,0,6,3,16,16,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,222,215,4,115,49917,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16051,-147,339,16055,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,167818,0,0,5,5,983,644,3,3
1723032090,114,156,314,84,85,-7,3,69,6,6,3,16,19,5017,3377,3365,3392,3392,1074,0,3392,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,220,212,1,113,157621,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16189,-145,1037,16191,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,3250,1150,172796,0,0,5,5,1682,645,3,3
1723032120,8,10,5,6,0,8,16,2,0,nan,nan,nan,nan,0,366,183,0,0,0,153,0,0,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,275,268,4,115,50517,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,2,0,0,0,0,172769,0,0,5,5,nan,nan,nan,nan
1723036380,50,58,54,56,3,212,343,-1,-6,3,3,16,16,0,0,0,0,16015,15979,15979,15985,259,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,227,222,256,100,161913,1,3,0,1,0,9,0,7,0,0,0,0,0,0,0,0,0,15989,-145,-658,15997,0,0,7,2,2,1,4,6,0,0,1,1,1,1,1,1,0,0,1,36,0,20,20,20,168505,0,587,5,5,-1,657,3,3
1723036980,117,165,314,87,85,-4,3,87,3,3,6,16,16,5017,3377,3365,3392,3392,1074,0,3392,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,200,193,1,113,162511,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15974,-147,-461,15976,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,3250,1150,167906,0,0,5,5,191,652,3,3
1723037610,50,58,56,56,3,206,328,-1,-6,6,6,16,19,0,0,0,0,16260,16177,16178,16184,259,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,207,201,256,100,163143,1,3,0,1,0,9,0,7,0,0,0,0,0,0,0,0,0,16189,-145,1296,16191,0,0,7,2,2,1,4,6,0,0,1,1,1,1,1,1,0,0,1,36,0,20,20,20,167275,0,547,5,5,1927,631,3,3
1723038180,114,153,314,84,82,-4,3,96,3,3,3,19,19,5017,3377,3365,3392,3392,1074,0,3392,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,237,229,1,113,163712,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16189,-145,844,16200,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,3250,1150,166705,0,0,5,5,1491,647,3,3
1723038780,117,159,323,84,79,-7,3,66,3,0,3,16,16,5017,3377,3365,3392,3392,1074,0,3392,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,270,262,1,113,164310,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16204,-145,711,16216,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,36,0,0,3250,1150,166107,0,0,5,5,1363,652,3,3
1723039380,5,7,5,3,0,8,16,-1,-3,6,0,13,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,342,334,4,115,57777,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16204,-145,499,16217,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,165509,0,0,5,5,1136,637,3,3
1723039980,5,7,5,3,0,8,16,-1,-3,3,0,13,13,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,337,332,4,115,58377,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16158,-143,-175,16165,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,164909,0,0,5,5,469,644,3,3
1723040580,8,7,2,3,0,8,16,2,-3,0,0,13,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,302,297,4,115,58977,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16081,-145,-657,16086,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,164309,0,0,5,5,0,657,3,3
1723040760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1723041180,8,7,5,3,0,8,16,-1,-3,3,0,16,13,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,275,271,4,115,59577,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16035,-143,-651,16051,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,163709,0,0,5,5,-1,650,3,3
1723041240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1723041780,8,7,5,3,0,11,16,2,0,3,3,16,13,0,366,198,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,245,239,4,115,60178,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16005,-145,-641,16016,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,163108,0,0,5,5,-1,640,3,3
1723041840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1723042380,8,10,5,6,0,8,16,2,0,6,6,19,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,212,206,4,115,60777,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15974,-145,-658,15977,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,162509,0,0,5,5,-1,657,3,3
1723042440,8,10,5,6,0,8,16,2,0,6,3,16,16,0,366,183,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,207,203,4,115,60838,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15959,-145,-659,15973,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,162448,0,0,5,5,-2,657,3,3
